Nitrogen,Phosphorus,Potassium,pH,Organic_Matter,Moisture,Nutrient_Status
108.5392166316497,73.75823015888915,235.88345981520993,4.87181419500279,1.028425921574767,3.671294348306664,Medium
28.184844994952527,23.877714576830233,60.40913464079232,3.105774789501325,1.2595519637935826,47.47690060436513,Low
160.43939615080794,11.047411313139467,77.58625046641163,9.755107586181303,9.791515551006157,33.63233942703335,Medium
14.910128735954164,35.462215764077655,49.411906029688765,4.756251319837718,6.738388982700046,92.05358851025547,Low
197.37738732010345,28.723899165408174,99.06451946144927,7.732184016367833,8.468872244289528,1.2003027272682543,Medium
154.44895385933148,29.630812045599008,227.0254517065905,7.946409089150967,3.2432937735151803,55.28148757183491,Medium
39.74313630683448,23.360775104990992,155.8157578511812,7.2700519195563995,6.764837495206044,74.0663581066626,Low
1.1044234247204798,4.209318963636188,61.46438224521377,5.190351759495537,5.942418273085972,48.50179875240413,Low
163.09228569096683,1.787393473341381,263.34902344561226,4.89767377634846,6.03150120122947,8.540303016272166,Medium
141.37146876952343,98.77223897360315,263.87455648545875,7.183677978918922,6.825324595377216,97.24613900279022,High
145.80143360819747,42.77731337358623,261.17352751380207,9.06266943528184,5.753591731290985,51.801043137609796,Medium
154.25406933718915,38.432664715968166,71.63886341446178,9.62713610246377,4.290623693026659,61.41862443190114,Low
14.808930346818073,67.96472826930699,135.37180325429642,3.7413406308263033,2.7592269438054684,23.660978270750732,Low
71.69314570885452,21.825388786506416,295.4968968422625,4.0838002881840385,7.68581330913202,48.34980851068038,Medium
23.173811905025943,94.99611839502253,231.6037428929971,9.613153811481558,2.262724300031862,42.914949195832186,Medium
172.6206851751187,78.6345014415552,8.150226367667946,8.155746598343548,6.923543061544142,7.489584200198374,Medium
124.65962536551159,8.94110023122595,19.561377378147615,9.180956773808411,2.3333282264932667,10.616035354746723,Low
66.17960497052984,41.75807757849284,139.17941304369984,4.418428438947402,6.253301699544539,83.74725196187745,Low
12.711670057204728,87.91183075621647,272.766061758468,7.113101097765813,7.470782671290289,23.981995220659023,Medium
62.19646434313244,94.47320222914102,161.61053938581426,7.907977160922315,2.187138889065392,19.495827149863054,Medium
65.03666440534941,46.74015112498697,149.34375241028707,7.7607831981288085,0.5994330086130828,50.49114512501392,Low
145.92123566761282,61.34113892107077,31.642109986989176,5.857061836066887,1.3097374299417408,76.87471313625129,Low
127.51149427104262,16.70339460920752,197.03403141728822,3.1077642418391593,6.059969672710254,6.194651857898792,Medium
177.44254851526532,99.11686261369765,246.63094818006763,7.080482397629842,8.494464062257356,57.680791963825584,High
94.44298503238986,23.16717013834434,114.1260022522687,4.7717107742572615,0.44996821235424367,11.921044284057336,Low
23.918849187660342,94.27317741351257,232.68355527759823,6.1517797230002325,7.341512590416462,3.6461050825618457,Medium
142.648957444599,64.96466489923685,289.3429961702435,9.703067105586722,3.4131864595005212,5.274395216221739,Medium
152.15700972337947,60.773679487885914,61.12993773830673,5.793247223497043,4.785283699195225,83.41641082084413,Medium
112.25543951389925,51.26885110165086,156.9988893584224,8.878611246650987,9.288595498455656,11.797248362806156,Medium
154.1934359909122,23.06698117177587,86.14138742537266,4.319784240244758,3.3197150473584545,4.515136441229195,Low
98.75911927287815,17.652803200550828,237.8563257101518,7.707223486175202,4.65336933939486,43.789988714291226,Low
104.54656587639882,22.048620907017536,173.27800976434725,9.839048681072605,0.13682414760681105,84.39934719420248,Low
85.50820367170992,18.643826214425452,190.37472526509112,3.7132517061105577,0.8159872000483837,26.240837648930192,Low
5.083825348819038,77.95844735667534,239.3742478847682,3.058239595590344,2.5859159113478403,42.17126175259164,Low
21.57828539866089,35.01252591667301,118.79114179873646,6.035079548428301,0.27852240821074403,3.9922532563751223,Low
6.28583713734685,5.784267656339637,274.527020522113,3.6483783813595703,6.3137532604825095,44.907851413487585,Low
127.28208225275608,96.91026301408114,159.90866017384198,8.23869044773362,4.263983568016226,57.761308063713365,Medium
62.871196215265336,88.37858849634257,47.3864468506044,9.401840646939913,5.48145202728022,57.090705375214476,Low
101.71413823294056,92.77522831952129,208.76973545064072,6.0381468089613115,1.7464718589632955,33.242669217436514,Medium
181.5132947852186,99.49078226464353,237.97840513147634,4.810981495088087,2.959320294366161,31.55331806631355,Medium
49.858445829774986,17.38952492194873,95.028503120258,6.040823233046268,6.638244748527251,10.662361893659789,Low
82.07658460712595,39.62420189026587,257.15377709962587,8.064134724950007,9.653027236303998,36.67983206462684,Medium
151.11022770860973,75.82384757040913,271.8429764297299,3.0633791310625966,0.504167736022092,9.949466887296465,Medium
45.75963309832449,69.60206180537922,83.07134621334268,7.12617792639288,8.903843208552662,76.65959447120517,Low
15.395981965758597,15.389590633985506,295.0564418145666,7.293041794211653,5.768812013112084,96.62742977481858,Low
57.9502905827536,81.58331249906178,42.213458414627524,7.4638177282715485,5.639195667556237,97.00744566667069,Low
32.24425745080089,22.444057183666068,60.60470052074699,4.69415455986614,5.002785352077604,86.50710993753938,Low
185.93953046851462,22.38176148226231,55.267451771407835,7.998369063646887,0.6939408590418339,60.07921493396191,Low
161.6240759128834,53.69744228934136,268.1969130023611,3.639740404322435,0.8987685173616067,70.086569724388,Medium
126.68075130208469,59.293993484170315,196.28776569748857,4.394892355267606,6.009120056590861,28.520580268041407,Medium
174.29211803754353,58.00862078378112,45.63128496668186,9.142290326581374,3.409585714355583,63.077042017262066,Medium
160.7344153798229,9.148683739775487,132.0970255105047,8.171062055085965,9.172680665776806,45.56495494398774,Medium
37.31401177720717,87.74608626303804,184.5894075209406,3.0962188780794166,4.065905373594722,48.20173397769325,Medium
178.51179969799554,26.560004258870606,25.039225496814986,4.738633822588602,1.4328145870264108,75.7776560375158,Low
107.86844838313014,12.951492128280417,264.72491052220164,4.500845380952152,7.14718833502036,28.191835559725163,Medium
161.4880310328125,88.87480798689772,241.08106063246055,4.8956442962588085,2.9335342144100984,31.803961169451988,Medium
179.21825998469865,95.56514982297534,151.56203207299146,4.732918391959204,5.2547030735589315,92.46417911286366,Medium
63.60069499437277,86.21276172654507,290.1379845777511,3.43768407019992,6.978327855051701,5.622429485097225,Medium
22.010384905535354,80.95160747248781,125.32829378252991,6.212583616177742,9.002641112020704,48.56342984133404,Medium
45.58703250838833,65.52419806390218,295.2330957109493,8.129134323503155,7.921911948016761,91.28008004078617,Medium
85.42155772525126,55.08573706091393,200.37599964108813,7.247122073022055,6.763610678727241,61.0363007818157,Medium
163.60295318449863,8.698675991141014,190.40138197618245,7.7101016801865585,6.796331823951435,54.64070742121321,Medium
172.1461166512687,40.845321307069874,49.7864685887355,3.568044249753674,9.459246440320864,24.974417922935523,Medium
1.3904261062381407,37.2688517012314,264.57832749139317,9.66043497123751,2.9582409749653604,34.327548906444825,Low
102.14946051551314,25.97537837603262,128.24690637618454,8.869442836901174,0.011120941961874076,85.20484158046929,Low
83.4822006297558,72.3420113688585,48.670021734743806,8.635632229469639,2.719545593981987,55.921813176845816,Low
44.42156209414605,49.58757350787708,3.782255992727712,8.760886635292373,2.17891379626744,51.47421937567799,Medium
23.97307346673656,8.104621590764793,167.92670509151478,9.52897355692933,6.618345851139981,9.957971354002893,Low
67.5230342807256,22.018320194981133,158.2198866368029,6.809777762795884,6.337115997655291,1.6028156455123121,Low
188.58194078250384,68.32587636595959,215.80608671074756,4.401974125073381,5.934613827047238,96.36851886870491,Medium
64.64058640415105,7.613085949030019,267.0774159053406,7.317485254967788,0.162434432094537,37.698616728684165,Low
103.75812434867322,85.12069140487687,23.821975392908858,8.200170455675572,7.287780544506475,60.32130620995043,Medium
140.60379177903556,49.51465270139743,219.44894710210872,8.165421753478178,3.235304124854915,7.971507318728499,Medium
72.7259204758588,48.0586577326648,56.22358322927467,6.65014316916816,6.650559890066311,68.31142857230465,Low
194.35641654419214,59.24077846595176,257.4531159471492,3.4792110353350463,5.565784285021533,93.2566708705961,Medium
192.48945898842226,82.46809659251491,245.71905415849682,5.597790569010895,3.4273092542790717,57.56652529974197,Medium
50.356459165072835,34.780920790219305,162.23812649566332,9.445366259243501,1.3457626710410775,12.611532237541056,Low
99.44970117847708,67.80161525590636,213.07283958699347,7.091142368301982,0.9441889766048095,58.172152747347674,Medium
60.17566196335393,56.5731963995791,94.30503395512451,6.7683236027899945,8.315183331122235,76.63472131046524,Low
56.968098875493524,26.70282701694213,141.3503696798444,4.881974600675354,9.18397542081558,40.64165365740187,Low
7.377389470906559,87.8629986355158,246.4910693131415,5.579142439416053,6.497880467642996,87.98377479414678,Medium
121.91286679597937,79.74260216069281,137.77955915196418,9.267422624072186,1.0343411486048337,64.86829533573645,Medium
100.5358046457723,65.84518346584255,107.33947959763253,7.66524133268785,4.020272168882407,89.92489182892025,Low
10.29575024999787,85.05817290942419,148.26373417508998,8.51170918726633,7.2893920010515725,62.35053112473372,Low
55.729292847322284,86.72942009598023,248.47477573116552,6.1804179614735855,7.798208840100681,13.128797200482422,Medium
181.65317719333075,70.83629767150347,100.56241421126182,7.411730536193105,1.182186222910886,30.96917111051891,Medium
47.91237813339448,83.7013328363672,52.12847794072314,4.738685261202453,0.0003071884538241587,20.17949482524569,Low
28.97897441824462,69.74714616692836,213.60420609923423,7.938225811984404,7.12137045880605,90.88264977168623,Medium
97.8905520555126,68.01407717603004,247.79346381242453,5.993209335923361,3.5659617598620565,76.04000672874827,Medium
197.13009082212014,61.86113782151843,30.191243557059998,6.097818603703219,2.5448133161826023,67.6398368910006,Medium
48.41105430230008,75.27166395576413,71.96223382678342,7.545256272038172,0.1289746978952544,30.096631963162167,Low
134.4271094811757,15.86051052930737,42.59159692829817,9.553964350282486,5.402994067614997,18.40447720502135,Low
152.32392306574351,88.08707591989284,104.38242347464998,3.4480444262603465,8.511507354259818,75.64510879889119,Medium
47.527508798479936,87.1843527745232,135.1052936716238,8.773202661429053,9.57631646272588,47.41579458790797,Medium
145.6432697223719,2.9247283034559146,224.64790108899194,5.046681772885352,5.657449506132892,22.578955215062912,Medium
73.55662654385064,82.58167505647627,195.34427546450223,6.107436181544645,5.144613277398942,61.66219781652751,Medium
126.4611661187159,12.886986747344519,186.27857024352934,3.1533933014250626,0.850563854892411,4.0333852138451975,Low
126.70594215217893,33.51188542591419,105.71248398289632,5.107322544840191,5.488728015425997,32.61702541282535,Low
107.1549368149517,74.35082562916078,252.43426592542798,6.518418698410914,3.7997907896539465,46.85569945911347,Medium
18.05795401088166,16.07598960483082,141.38615021944938,3.393232541432073,6.071352808835769,14.795833410940585,Low
167.0604991178476,81.79670241190622,293.73148140454634,6.437670105682156,3.887263478765467,98.46544775908396,Medium
64.15601299434717,83.21341779577419,190.24264148872106,9.48977440200899,2.4029912345036673,20.909736458961426,Medium
37.30370207997085,50.746773376083624,37.87942246935082,3.7377525267546368,0.949652752283765,13.035313004326554,Low
8.155028310952783,0.638587171683358,202.8532686226302,8.35108509652853,3.1491844458889573,20.35348738868964,Low
118.17858863764836,28.703813317491278,97.53120462950969,5.867697373631948,0.9664483428775228,76.90611331597242,Low
135.51287236845647,61.69269183757422,205.89815900582923,7.586216001670366,1.7689695082398393,42.55056592718428,Medium
3.3175657855712304,98.11861780274235,20.892344448721722,4.821656185896606,9.87336158579546,56.541593975253804,Low
102.4186116598562,63.18135270166684,52.46443115278782,4.116445837789508,4.4410355690661865,2.1009156986360744,Low
45.29915503958759,25.98035810641598,256.7211776717359,4.123238299898585,5.3187176650501655,3.4431308573314556,Low
129.03455808188997,63.40057030996113,68.15386710705447,3.4934436195020124,8.736185287372153,44.582554982701616,Medium
34.87328580099829,53.99853797158555,251.112337572882,4.299526934308702,9.955689004906878,81.66552432016235,Medium
138.18754762049318,77.98453951511436,83.78282653632313,7.649535694922778,5.8271444934468155,88.52388787075652,Medium
77.34706926010747,10.698063882695841,192.8645730176123,9.171834282904555,8.124738210441716,8.670656759564022,Low
187.3459977473469,76.1027902502028,208.2451720529493,8.698879799138133,3.2694102433667527,53.836310210102276,Medium
27.50418882919865,54.12665786761103,153.79642594351589,7.795940169121389,3.057439574472911,91.32296862792705,Low
68.2132702100517,96.29920038589947,91.59320300901939,3.7730230438777186,4.027037209945602,38.797275439788635,Low
22.694704248117816,34.187216603868606,63.79331291132884,5.024312124071649,6.725072626736491,82.95658314283686,Low
184.93872365571255,63.26218931339481,9.956806368727866,5.168648127257283,6.821916892550988,13.36956543994362,Medium
175.4678706761962,93.20281055100175,91.18392037221714,4.749698624783349,3.152394346494508,93.53944896677987,Medium
51.58832554303112,10.250972799067926,195.9488371593849,6.605039617968062,1.3320992413662869,75.14233175313026,Low
131.99680920683582,93.72284872364511,281.4914455345448,6.748876704157708,6.323962564655085,94.13343927869016,Medium
163.44444004024317,68.78857223008133,261.3613446789156,5.498201826197771,1.2832586218876452,67.66172335525064,Medium
111.04016231989246,6.78370591051719,229.81943296059077,5.476524111155053,5.7849250822933005,36.3403931999427,Low
105.93011567120129,30.096356694681624,236.53420297598961,8.799889185342568,6.93422128056309,93.81811725247225,Medium
48.37045818009034,70.81720886452815,199.49547104279858,8.5250499382378,7.006114963944516,27.556677630917846,Medium
18.620553561179843,6.73506014687717,78.0860572698009,5.154570821765219,7.534721106595967,33.21725220617326,Low
179.44315159066534,58.217046017627325,272.15850921174894,9.396519107112816,8.728594215656646,70.08084180017403,High
180.0836114326661,34.588305695295674,201.2196935717502,9.669705119017543,4.999589919647884,76.53162995253862,Medium
126.62029145465358,62.091551776747714,168.132189294132,5.287197794210286,7.302491895295712,92.94034838491538,Medium
67.80595820974014,4.5742033812512854,33.29684076404432,5.480974641551384,6.191727353658367,20.48024090562095,Low
69.84191492253218,87.15368061523763,134.11666314192763,6.539439073953712,1.8663993979768256,79.7998035219224,Low
145.19113577404786,97.3488969177397,138.10748136057788,9.587845687735715,0.2568964486940817,73.85460533969635,Medium
179.42205199051543,96.88778552856915,259.369082856801,9.134236031996181,2.845413856769338,6.379455625359787,Medium
177.41728485302346,74.96518317429248,163.99446605633653,3.7179757380851286,4.430337063376194,38.722314121020695,Medium
155.97510917152476,13.008624013063198,114.1201646911229,5.7491152028999135,6.171059444286563,28.27654570600986,Low
128.40632923085755,75.82631959290225,293.0400985531978,6.873598328248403,8.499593305032054,30.44904243540304,Medium
16.827992999009766,2.458691645880151,33.216177997894704,6.52192730786078,1.9624571670616564,98.29468795547008,Low
32.325742818922755,2.2123551528997254,126.76452849358338,4.3570414755582485,1.255497898984771,64.27774134799279,Low
179.71083770541586,32.36102191495412,12.607402551421586,9.011717398177083,9.634799474743275,71.76761577934995,Medium
121.28581193191799,48.864319040466576,221.9712362300791,7.738585480977862,1.0804455937640711,97.66176373150091,Medium
1.8394103233259296,77.04074178077931,275.4229656597452,8.865358623962624,4.784910701071892,37.72017824576387,Medium
20.294308573206422,68.32953766065052,84.01119886514682,9.011349955446306,5.8556372879330185,80.1840168452806,Low
132.70035382161117,44.590270637674834,257.50250303973627,8.238490975660177,5.413744209074382,43.45309633044954,Medium
1.0123167692437374,27.362666628166586,87.66546913856934,6.074474208748022,0.860321570329432,86.95336718149798,Low
32.16161028349973,99.71245001577111,273.23104849317457,7.273827285107972,0.5702691400361937,18.06575413113032,Medium
109.74675787331722,42.6181302235973,226.18857107903517,4.1225578428382015,1.0548342746103567,94.76861770642796,Low
138.37903953853865,45.13870243296755,241.47203305243158,7.715517922324354,5.855876838726125,21.877170841087967,Medium
130.3922519005201,16.362382119166917,5.40196668013635,4.2547727901749655,5.443448876343211,32.622050698093155,Low
44.85386189211196,79.48095487499293,288.8431071222078,7.857647133571097,2.3374079203674425,75.61922341067805,Medium
142.4358442695072,69.36822257814886,218.00129762109697,4.607187125277781,6.377741418455916,39.37551415654067,Medium
47.449817499360016,22.07696127887604,91.42532861584,3.82285910105154,8.200675020556494,60.82113767664467,Low
65.07993963185355,8.238104561584269,248.8183994576541,4.1569914310007015,0.41578959846593766,44.45735010694285,Low
149.29828102360483,68.0499302074713,84.45635952447898,3.013944946533492,4.981299435480424,74.23699370897819,Medium
129.92657980944293,65.45112142811352,261.8261518698384,8.031177324974712,6.893104121026903,22.833125236861086,Medium
169.8446820988356,27.32595269982093,33.77411712358111,8.126807343408654,2.5231192706968706,5.8457987236877,Low
131.52257846006867,95.08635622504103,211.10579323823873,6.604533449392816,3.0777090529314908,29.992939747306625,Medium
113.66172066709433,15.105789178090024,162.2095429934731,4.129539607387686,6.136379029893838,47.43086648684303,Low
18.734953565618497,43.23348010426019,28.960341058632245,3.584880362574828,8.979352934437369,16.80200521926786,Low
73.5431606118867,94.36159201675989,72.56814847765169,3.133902765061009,8.099244203028993,35.47972896563887,Medium
53.04047353634509,41.97273169261223,3.721210883194437,4.160237238756545,5.831302190995835,39.998301829356855,Low
48.79792867581671,63.85259476640856,140.63038963935176,9.235988744882027,7.3022171775724924,5.739184368827354,Low
194.6021109504891,39.75943979627943,90.37957822800011,4.6907578919117725,3.6482247020779868,58.33072481842046,Medium
78.61954493335207,27.421520234867003,179.50724528932764,5.4798992905205095,6.409655280987577,88.43434279712875,Low
178.40931103542266,98.39776479598282,89.17134231258515,3.7374183913693324,4.6618159112755695,15.174291295305242,Medium
126.22772519945258,40.9334006315043,89.97573345209541,4.556529133237192,1.8993613645756091,59.7808013401514,Low
158.9622607083297,89.40992036791344,222.95795961948102,6.634571995461435,7.017382738772572,66.47392049108463,Medium
100.52741862103842,22.995460589108617,14.442850793506034,7.254268781669568,5.56464637348822,41.93346804192883,Low
115.38077692527182,21.31047040250833,270.8684985575962,4.717466199163478,3.586215819535914,70.109758736427,Medium
98.50353876377278,3.113408288451136,255.67916231735444,3.4041251145758205,9.113391900786308,41.0731543491012,Medium
39.0485975596089,65.1666825375885,200.34140496792196,5.737230083891791,0.20934117826733267,50.46372879774349,Low
144.49042305230105,36.852634372376116,177.96647103221528,4.639423596484339,3.1577315124949603,0.735304455442698,Medium
56.15447248817116,86.4358249839637,267.69074944189566,4.536877462608613,0.5688139777764656,69.17201141346888,Medium
4.863193286290768,47.32099066915572,55.59905385861433,9.719039618994188,7.6652731622162715,66.13426789447244,Low
129.09445918143356,96.81934279147217,23.690748657248584,7.314103401480068,7.021074541137926,3.8400877326344562,Medium
35.42213588140979,18.552551570312115,71.85305097286144,6.8981491022046715,3.31352218736317,36.82501073951331,Low
188.09171687058287,86.86231679556109,238.3734836100571,5.910425724663254,6.75662902207073,97.90318407916673,High
190.78571540051746,77.65968527917417,10.401080017944997,6.00261033401101,3.9593722619594987,42.07365625686168,Medium
182.9728780440897,77.0921844644052,174.8420505250469,6.786335026866565,7.562537914224343,50.19454051318417,Medium
74.03174005108887,84.47832281168877,298.631254857393,7.8750086492527505,4.5418366273670605,90.99301581597186,Medium
3.0913233057734857,76.10239909429988,256.7088281512618,7.915022673272806,4.122797278316655,71.72618758657563,Low
185.66371251754506,62.62203216314154,156.43370671307684,4.201857353938147,9.347299154883009,58.20701311242236,Medium
85.63682966346286,13.124487768238758,19.092272785992705,6.5007892645363885,2.5087909989070023,79.78046813410725,Low
193.3309638087339,3.2526179491251916,249.41205431571294,5.883706665238714,1.2044733999656543,86.43662664559733,Medium
192.72399541785057,92.08478478156869,179.69355245316316,9.09368876388569,5.845431132594582,45.68880717372669,Medium
170.601891093472,61.665031452073805,34.47989911787005,7.419932448528635,9.693218122841788,47.51083649318354,Medium
58.889778413917135,79.65372909761763,28.15718544700686,6.727528464911872,3.7783921372718665,38.60509356518358,Low
77.01954572038505,48.152235151255006,272.8880458309777,3.8077624952524216,0.6203676362878152,96.67061400184606,Low
170.22733430337138,11.730818896239448,200.76007888142354,7.2394652252638805,3.3930526730956743,69.71662542903503,Medium
63.384401031255535,12.518579220255043,248.78603979502665,3.820427339761634,5.059316543195584,8.322306620807229,Low
33.8985493372185,68.55652872289714,263.6936700846802,5.360446028960265,1.619230066322137,86.29596233130185,Low
111.36025249167002,43.030589489946266,171.53170561449667,3.999893753700323,6.58102218056492,48.05599408362681,Medium
187.2309548321562,20.052472670033673,155.2339055265124,7.844515529170582,9.977493890102005,6.875390642248746,Medium
139.2059593349946,49.15945467414369,129.12822309629706,4.443764796853069,4.517394759814438,54.971725516331105,Medium
114.012234017873,6.420893707513409,95.08397633733578,5.7430156123161815,3.5472855673021266,41.716427897570206,Low
19.435298754153706,58.19714019143988,130.37878825761354,9.26972344333145,4.007041668344666,87.7749404862625,Low
123.00144533983395,26.899340443509768,232.1638967190469,4.4302146837927925,1.1514617839520114,20.399460360938736,Low
198.01077002085265,79.75591006371882,180.57702930453948,6.554635447711454,8.832736014262238,82.6464609492183,High
28.016803047304805,31.036195892357377,267.75698698645385,5.934901628162153,4.1482565552135195,55.768869118545275,Low
103.66593047274735,45.52201490818012,133.01400431375632,3.126868287320108,3.8727441142484134,5.461030321346905,Low
175.47461438559108,1.1620539908100636,182.1268736156262,8.54930679500969,6.596902729304743,97.18453013254846,Medium
148.15372355084088,7.244688779455888,189.3922659275966,3.483321344202198,4.420334209311235,51.26152441031999,Low
139.4031481990536,39.24935564066848,177.50914869189765,6.319785146838675,6.482334688078461,29.08768542315825,Medium
